pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
GBPUSD,sniper,long,2020-02-18 00:00:00+00:00,1.3006548545837402,1.2907541353849572,1.350158450577655,9090.248717594466,1.5,2020-02-20 00:00:00+00:00,1.2906416353849572,-91.02265298072902,-0.9102265298072901,stop_loss,2,normal,1.2907541353849572,1.350158450577655,9090.248717594466,0.0,False,False
USDJPY,sniper,long,2020-02-07 00:00:00+00:00,109.96625183105469,109.06152583957288,114.48988178846378,2728.109715523462,1.5,2020-02-28 00:00:00+00:00,109.05027583957288,-22.724089981596396,-0.22724089981596396,stop_loss,15,normal,109.06152583957288,114.48988178846378,2728.109715523462,0.0,False,False
USDJPY,background,long,2020-02-07 00:00:00+00:00,109.96625183105469,108.15679984809105,112.68042980550014,1818.7398103489747,0.75,2020-02-28 00:00:00+00:00,108.14554984809105,-30.11272207663036,-0.3011272207663036,stop_loss,15,normal,108.15679984809105,112.68042980550014,1818.7398103489747,0.0,False,False
GBPUSD,sniper,short,2020-02-20 00:00:00+00:00,1.2927122451782227,1.3029464822815122,1.2415410596617746,8713.966192410047,1.5,2020-03-06 00:00:00+00:00,1.3030589822815122,-90.16111731981921,-0.9016111731981922,stop_loss,11,normal,1.3029464822815122,1.2415410596617746,8713.966192410047,0.0,False,False
USDJPY,background,short,2020-03-03 00:00:00+00:00,108.4357485961914,110.65709123710772,105.10373463481693,1443.3945814909005,0.75,2020-03-06 00:00:00+00:00,105.11498463481693,44.20288300039933,0.44202883000399334,take_profit,3,normal,110.65709123710772,105.10373463481693,1443.3945814909005,0.0,False,False
EURUSD,sniper,long,2020-03-02 00:00:00+00:00,1.105355719604492,1.0977793303571592,1.1432376658411563,11708.118725008333,1.5,2020-03-09 00:00:00+00:00,1.1431351658411564,442.32624190393483,4.423262419039348,take_profit,5,normal,1.0977793303571592,1.1432376658411563,11708.118725008333,0.0,False,False
USDJPY,sniper,short,2020-03-02 00:00:00+00:00,107.74074890136718,108.84254894456791,102.23174868536353,2744.404684986176,1.5,2020-03-09 00:00:00+00:00,102.24299868536353,140.04034317133585,1.4004034317133585,take_profit,5,normal,108.84254894456791,102.23174868536353,2744.404684986176,0.0,False,False
EURUSD,background,long,2020-03-04 00:00:00+00:00,1.1178329983139037,1.1014278991126185,1.1424406471158315,1802.39212467345,0.75,2020-03-09 00:00:00+00:00,1.1423381471158316,44.16788721454586,0.4416788721454586,take_profit,3,normal,1.1014278991126185,1.1424406471158315,1802.39212467345,0.0,False,False
GBPUSD,sniper,long,2020-03-10 00:00:00+00:00,1.3076438568115234,1.295173383991903,1.3699962209096248,7532.228514110401,1.5,2020-03-11 00:00:00+00:00,1.2950608839919031,-94.77782666422007,-0.9477782666422007,stop_loss,1,normal,1.295173383991903,1.3699962209096248,7532.228514110401,0.0,False,False
GBPUSD,sniper,short,2020-03-13 00:00:00+00:00,1.2571640350341797,1.2739179665560456,1.1733943774248499,5555.558729300509,1.5,2020-03-19 00:00:00+00:00,1.1735068774248498,464.76225222498124,4.647622522249812,take_profit,4,normal,1.2739179665560456,1.1733943774248499,5555.558729300509,0.0,False,False
EURUSD,background,short,2020-03-23 00:00:00+00:00,1.0686503848648072,1.102368557701326,1.0180731256100293,961.5023848612493,0.75,2020-03-26 00:00:00+00:00,1.102471057701326,-32.518657589924786,-0.3251865758992479,stop_loss,3,normal,1.102368557701326,1.0180731256100293,961.5023848612493,0.0,False,False
EURUSD,sniper,short,2020-03-19 00:00:00+00:00,1.0942408046340943,1.1100438464388318,1.0152255956104073,6154.531006636517,1.5,2020-03-30 00:00:00+00:00,1.1101463464388317,-97.89115021460941,-0.9789115021460941,stop_loss,7,normal,1.1100438464388318,1.0152255956104073,6154.531006636517,0.0,False,False
EURUSD,sniper,long,2020-03-31 00:00:00+00:00,1.1029423275375365,1.090168658484069,1.1668106728048735,7522.24142601425,1.5,2020-04-02 00:00:00+00:00,1.0900661584840692,-96.85765226235468,-0.9685765226235467,stop_loss,2,high,1.090168658484069,1.1668106728048735,7522.24142601425,0.0,False,False
GBPUSD,sniper,long,2020-04-01 00:00:00+00:00,1.2412691972732544,1.221089720424084,1.3421665815191055,4761.601266196334,1.5,2020-04-03 00:00:00+00:00,1.220977220424084,-96.6223026586359,-0.9662230265863591,stop_loss,2,high,1.221089720424084,1.3421665815191055,4761.601266196334,0.0,False,False
