pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
EURUSD,sniper,long,2023-04-28 00:00:00+00:00,1.103307346382141,1.089354229116487,1.1242370222806222,6051.81794963632,1.5,2023-05-12 00:00:00+00:00,1.0892517291164872,-85.06203686150215,-0.8506203686150215,stop_loss,10,normal,1.089354229116487,1.1242370222806222,6051.81794963632,0.0,False,False
AUDUSD,background,long,2023-05-09 00:00:00+00:00,0.6782069534492493,0.6666626407337111,0.6955234225225566,3997.1091736896883,1.0,2023-05-12 00:00:00+00:00,0.666555140733711,-46.57356749539221,-0.4657356749539221,stop_loss,3,low,0.6666626407337111,0.6955234225225566,3997.1091736896883,0.0,False,False
GBPUSD,background,short,2023-05-16 00:00:00+00:00,1.2524866201400757,1.2524866201400757,1.2293791905003755,1486.4106138465454,1.0,2023-06-01 00:00:00+00:00,1.2525991201400757,25.998356262842588,0.25998356262842587,breakeven_stop_partial,12,low,1.2678915732332092,1.2293791905003755,2972.821227693091,26.165577456900266,True,True
GBPUSD,background,long,2023-06-05 00:00:00+00:00,1.243105139541626,1.243105139541626,1.2613420006333649,1888.2017554626404,1.0,2023-06-13 00:00:00+00:00,1.261229500633365,60.410097130358906,0.6041009713035891,take_profit_partial,6,normal,1.2309472321471333,1.2613420006333649,3776.403510925281,26.187646700298583,True,True
AUDUSD,background,long,2023-06-08 00:00:00+00:00,0.665967616481781,0.665967616481781,0.6799754443626298,2458.259297619497,1.0,2023-06-13 00:00:00+00:00,0.6798679443626298,60.30641677634986,0.6030641677634986,take_profit_partial,3,normal,0.6566290645612153,0.6799754443626298,4916.518595238994,26.135806523293986,True,True
EURUSD,background,long,2023-06-15 00:00:00+00:00,1.0844071903610228,1.0844071903610228,1.099058047824042,2378.1742092524114,1.0,2023-06-22 00:00:00+00:00,1.098955547824042,61.06718902661072,0.6106718902661072,take_profit_partial,5,normal,1.0746399520523435,1.099058047824042,4756.348418504823,26.468660521073637,True,True
USDJPY,sniper,long,2023-06-08 00:00:00+00:00,139.9102520751953,139.9102520751953,143.66179771217162,1002.7158251246744,1.5,2023-06-23 00:00:00+00:00,143.65054771217163,47.33869876134401,0.4733869876134401,take_profit_partial,11,low,137.40922165054442,143.66179771217162,2005.4316502493489,20.532560038748887,True,True
AUDUSD,sniper,long,2023-06-23 00:00:00+00:00,0.6761774152946473,0.6659425197652473,0.6915297585887472,8408.917695207318,1.5,2023-06-28 00:00:00+00:00,0.6658350197652473,-86.96835277800449,-0.869683527780045,stop_loss,3,high,0.6659425197652473,0.6915297585887472,8408.917695207318,0.0,False,False
AUDUSD,background,short,2023-06-28 00:00:00+00:00,0.668032672958374,0.668032672958374,0.6559939553604922,5800.3924020589675,1.0,2023-07-03 00:00:00+00:00,0.668140172958374,-0.6235421832215601,-0.0062354218322156,breakeven_stop,3,high,0.6760584846902952,0.6559939553604922,5800.3924020589675,0.0,True,False
EURUSD,background,short,2023-07-07 00:00:00+00:00,1.0889611444091798,1.0982103859940482,1.0750872820318773,5045.7719903892175,1.0,2023-07-10 00:00:00+00:00,1.098312885994048,-47.18675575028649,-0.4718675575028648,stop_loss,1,normal,1.0982103859940482,1.0750872820318773,5045.7719903892175,0.0,False,False
GBPUSD,background,long,2023-07-04 00:00:00+00:00,1.2691480777740478,1.2691480777740478,1.2880393924839042,1848.0735260611382,1.0,2023-07-11 00:00:00+00:00,1.2879268924839042,61.26300162837234,0.6126300162837235,take_profit_partial,5,normal,1.2565538679674768,1.2880393924839042,3696.1470521222764,26.558371312279206,True,True
EURUSD,sniper,long,2023-06-29 00:00:00+00:00,1.0916863479995726,1.0916863479995726,1.1100117185935283,3492.9814152094614,1.5,2023-07-12 00:00:00+00:00,1.1099092185935284,112.36858822022226,1.1236858822022227,take_profit_partial,9,normal,1.0794694342702689,1.1100117185935283,6985.962830418923,48.71643990376774,True,True
EURUSD,background,long,2023-07-11 00:00:00+00:00,1.100696901359558,1.100696901359558,1.114597183064383,2515.0602455401095,1.0,2023-07-13 00:00:00+00:00,1.1144946830643832,61.247160437449025,0.6124716043744902,take_profit_partial,2,normal,1.0914300468896747,1.114597183064383,5030.120491080219,26.54490819500265,True,True
USDJPY,background,short,2023-07-12 00:00:00+00:00,140.10674621582032,140.10674621582032,137.46470070105948,842.9020473061414,1.0,2023-07-14 00:00:00+00:00,137.47595070105947,27.94566278555702,0.2794566278555702,take_profit_partial,2,normal,141.86810989232754,137.46470070105948,1685.8040946122828,12.118424017054801,True,True
AUDUSD,background,long,2023-07-14 00:00:00+00:00,0.6889692873191834,0.6805368991301181,0.7016178696027813,5635.464099000414,1.0,2023-07-17 00:00:00+00:00,0.680429399130118,-48.12623329895555,-0.48126233298955545,stop_loss,1,high,0.6805368991301181,0.7016178696027813,5635.464099000414,0.0,False,False
USDJPY,background,long,2023-07-26 00:00:00+00:00,140.92424438476561,139.13262680090236,143.61167076056051,1678.3433207317307,1.0,2023-07-28 00:00:00+00:00,139.12137680090237,-21.471328661370745,-0.21471328661370742,stop_loss,2,normal,139.13262680090236,143.61167076056051,1678.3433207317307,0.0,False,False
USDJPY,background,short,2023-07-28 00:00:00+00:00,138.85274841308595,140.4050913313857,136.5242340356363,1699.902681762198,1.0,2023-07-31 00:00:00+00:00,140.4163413313857,-19.142262759500603,-0.19142262759500603,stop_loss,1,high,140.4050913313857,136.5242340356363,1699.902681762198,0.0,False,False
GBPUSD,sniper,long,2023-07-28 00:00:00+00:00,1.2795393131256103,1.264982453731083,1.3013746022174013,5945.416482596836,1.5,2023-08-03 00:00:00+00:00,1.264869953731083,-87.21545113335931,-0.8721545113335931,stop_loss,4,high,1.264982453731083,1.3013746022174013,5945.416482596836,0.0,False,False
GBPUSD,background,long,2023-07-28 00:00:00+00:00,1.2795393131256103,1.2678938256099883,1.2970075443990432,4053.6930563159785,1.0,2023-08-03 00:00:00+00:00,1.2677813256099884,-47.6632723483267,-0.47663272348326696,stop_loss,4,high,1.2678938256099883,1.2970075443990432,4053.6930563159785,0.0,False,False
USDJPY,sniper,long,2023-08-09 00:00:00+00:00,143.28924987792968,143.28924987792968,146.32730663944324,991.8855126399399,1.5,2023-08-17 00:00:00+00:00,146.31605663944325,36.99763829586743,0.3699763829586743,take_profit_partial,6,high,141.2638787035873,146.32730663944324,1983.7710252798797,16.04529344889823,True,True
GBPUSD,background,long,2023-10-12 00:00:00+00:00,1.231806483078003,1.2197902593289631,1.2498308187015625,3890.994764114279,1.0,2023-10-13 00:00:00+00:00,1.2196777593289632,-47.19280060290209,-0.47192800602902085,stop_loss,1,normal,1.2197902593289631,1.2498308187015625,3890.994764114279,0.0,False,False
USDJPY,sniper,long,2023-09-14 00:00:00+00:00,147.35724304199218,147.35724304199218,150.65653721766526,967.9554642379157,1.5,2023-10-19 00:00:00+00:00,149.73075439453126,32.1325726463281,0.321325726463281,time_exit_partial,25,low,145.15771359154346,150.65653721766526,1935.9109284758315,16.541528489331828,True,True
EURUSD,background,short,2023-10-16 00:00:00+00:00,1.052052875480652,1.0615097211937634,1.037867606910985,4921.587757818356,1.0,2023-10-23 00:00:00+00:00,1.0616122211937633,-47.047158834402175,-0.47047158834402175,stop_loss,5,normal,1.0615097211937634,1.037867606910985,4921.587757818356,0.0,False,False
GBPUSD,background,short,2023-10-16 00:00:00+00:00,1.2153678276062012,1.2276641343424495,1.196923367501829,3785.095564672535,1.0,2023-10-24 00:00:00+00:00,1.2277766343424494,-46.96851934025183,-0.4696851934025183,stop_loss,6,normal,1.2276641343424495,1.196923367501829,3785.095564672535,0.0,False,False
EURUSD,background,long,2023-10-24 00:00:00+00:00,1.0670878687286376,1.057793170588992,1.0810299159381058,4969.476635193687,1.0,2023-10-25 00:00:00+00:00,1.0576906705889921,-46.69915659125368,-0.4669915659125368,stop_loss,1,normal,1.057793170588992,1.0810299159381058,4969.476635193687,0.0,False,False
GBPUSD,sniper,short,2023-10-19 00:00:00+00:00,1.2142460681915284,1.2289421955131725,1.1922018772090621,5814.92664070878,1.5,2023-11-03 00:00:00+00:00,1.2290546955131725,-86.11108152495629,-0.8611108152495628,stop_loss,11,normal,1.2289421955131725,1.1922018772090621,5814.92664070878,0.0,False,False
