pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
AUDUSD,sniper,short,2020-04-03 00:00:00+00:00,0.6067825227546692,0.6196260654741863,0.5682518945961177,6423.4613300761885,1.5,2020-04-07 00:00:00+00:00,0.6197335654741863,-83.19052209298344,-0.8319052209298344,stop_loss,2,high,0.6196260654741863,0.5682518945961177,6423.4613300761885,0.0,False,False
GBPUSD,sniper,short,2020-04-07 00:00:00+00:00,1.223368559074402,1.247521012347141,1.1509111992561847,3387.385838981259,1.5,2020-04-10 00:00:00+00:00,1.247633512347141,-82.19475909961815,-0.8219475909961814,stop_loss,3,normal,1.247521012347141,1.1509111992561847,3387.385838981259,0.0,False,False
USDJPY,background,short,2020-04-03 00:00:00+00:00,108.0357470703125,110.64815675403342,104.5525341586846,1860.9671555188618,1.0,2020-05-08 00:00:00+00:00,106.37025115966797,28.688959639842565,0.28688959639842565,time_exit,25,normal,110.64815675403342,104.5525341586846,1860.9671555188618,0.0,False,False
USDJPY,sniper,short,2020-04-21 00:00:00+00:00,107.6597476196289,107.6597476196289,104.18174866960784,1256.0493162343885,1.5,2020-05-11 00:00:00+00:00,107.6709976196289,15.292114629191875,0.15292114629191875,breakeven_stop_partial,14,normal,108.81908060296925,104.18174866960784,2512.098632468777,15.423366607020824,True,True
AUDUSD,background,long,2020-04-14 00:00:00+00:00,0.6399175256919861,0.618076514997607,0.6690388732844916,2026.2691527376353,1.0,2020-05-19 00:00:00+00:00,0.6524926095771789,25.480504569654297,0.25480504569654294,time_exit,25,normal,0.618076514997607,0.6690388732844916,2026.2691527376353,0.0,False,False
EURUSD,sniper,short,2020-05-13 00:00:00+00:00,1.0845314464187623,1.0968970897925507,1.047434516297397,6621.626648526937,1.5,2020-05-19 00:00:00+00:00,1.0969995897925506,-82.55939042153129,-0.8255939042153129,stop_loss,4,low,1.0968970897925507,1.047434516297397,6621.626648526937,0.0,False,False
GBPUSD,sniper,short,2020-05-25 00:00:00+00:00,1.2185526229858399,1.2344846594749592,1.170756513518482,5109.815869263052,1.5,2020-05-26 00:00:00+00:00,1.2345971594749592,-81.98462716707189,-0.8198462716707189,stop_loss,1,low,1.2344846594749592,1.170756513518482,5109.815869263052,0.0,False,False
AUDUSD,sniper,long,2020-05-07 00:00:00+00:00,0.6400255889129639,0.6400255889129639,0.673473094621645,3644.344136410935,1.5,2020-06-01 00:00:00+00:00,0.6733655946216449,167.8368054853591,1.678368054853591,take_profit_partial,17,normal,0.6288764203434035,0.673473094621645,7288.68827282187,46.33435117302038,True,True
USDJPY,sniper,short,2020-05-15 00:00:00+00:00,107.34975006103515,108.35117666027664,104.34547026331072,2542.4891889518026,1.5,2020-06-02 00:00:00+00:00,108.36242666027664,-23.984399628430133,-0.23984399628430134,stop_loss,12,low,108.35117666027664,104.34547026331072,2542.4891889518026,0.0,False,False
USDJPY,background,long,2020-05-21 00:00:00+00:00,107.6102490234375,107.6102490234375,109.44670570302829,1031.624103321181,1.0,2020-06-05 00:00:00+00:00,109.43545570302828,32.5745563839403,0.32574556383940295,take_profit_partial,11,low,106.23290651374441,109.44670570302829,2063.248206642362,15.076899596634048,True,True
