pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
EURUSD,background,long,2020-03-31 00:00:00+00:00,1.1029423275375365,1.0893170805471712,1.1267865097706757,2807.288559763171,0.85,2020-04-02 00:00:00+00:00,1.0892145805471714,-38.53774707737543,-0.3853774707737543,stop_loss,2,high,1.0893170805471712,1.1267865097706757,2807.288559763171,0.0,False,False
USDJPY,background,short,2020-04-02 00:00:00+00:00,107.27475311279296,109.0414836585824,104.18297465766148,2089.335040977412,0.85,2020-04-06 00:00:00+00:00,109.0527336585824,-34.62881012262148,-0.3462881012262148,stop_loss,2,normal,109.0414836585824,104.18297465766148,2089.335040977412,0.0,False,False
AUDUSD,background,short,2020-04-03 00:00:00+00:00,0.6067825227546692,0.6196260654741863,0.5843063229955141,2966.6731329143345,0.85,2020-04-07 00:00:00+00:00,0.6197335654741863,-38.42151047921745,-0.3842151047921745,stop_loss,2,high,0.6196260654741863,0.5843063229955141,2966.6731329143345,0.0,False,False
AUDUSD,sniper,short,2020-04-06 00:00:00+00:00,0.599520710067749,0.6152369433602763,0.5649449968241889,4342.451441701341,1.25,2020-04-07 00:00:00+00:00,0.6153444433602764,-68.7137934492331,-0.687137934492331,stop_loss,1,high,0.6152369433602763,0.5649449968241889,4342.451441701341,0.0,False,False
EURUSD,background,short,2020-04-06 00:00:00+00:00,1.0807215175247193,1.093680980524498,1.0580424572751066,2929.915994154886,0.85,2020-04-09 00:00:00+00:00,1.093783480524498,-38.27045430811058,-0.3827045430811058,stop_loss,3,high,1.093680980524498,1.0580424572751066,2929.915994154886,0.0,False,False
GBPUSD,background,long,2020-04-01 00:00:00+00:00,1.2412691972732544,1.2412691972732544,1.278937554058372,1777.0220342196017,0.85,2020-05-04 00:00:00+00:00,1.2411566972732544,-0.19991497884963386,-0.0019991497884963385,breakeven_stop,23,high,1.2197444219674727,1.278937554058372,1777.0220342196017,0.0,True,False
USDJPY,sniper,short,2020-05-05 00:00:00+00:00,106.67174865722656,108.06546714581076,103.60556798234133,2521.6026459631285,1.25,2020-05-19 00:00:00+00:00,108.07671714581076,-33.21190758476176,-0.3321190758476176,stop_loss,10,low,108.06546714581076,103.60556798234133,2521.6026459631285,0.0,False,False
EURUSD,background,long,2020-06-24 00:00:00+00:00,1.1314650574111937,1.1213445748226132,1.1491759019412096,3684.2275401195957,0.85,2020-06-25 00:00:00+00:00,1.1212420748226133,-37.66379399501122,-0.3766379399501122,stop_loss,1,normal,1.1213445748226132,1.1491759019412096,3684.2275401195957,0.0,False,False
EURUSD,background,long,2020-07-01 00:00:00+00:00,1.1234707632446288,1.1234707632446288,1.1440876805381057,1576.343064047035,0.85,2020-07-15 00:00:00+00:00,1.1439851805381058,53.53288982904238,0.5353288982904238,take_profit_partial,10,low,1.1116896676483563,1.1440876805381057,3152.68612809407,21.19513041550332,True,True
EURUSD,sniper,long,2020-07-03 00:00:00+00:00,1.124076823272705,1.124076823272705,1.1544774585755433,2415.559306006671,1.25,2020-07-22 00:00:00+00:00,1.1543749585755434,111.32558337538681,1.1132558337538683,take_profit_partial,13,low,1.1102583526805057,1.1544774585755433,4831.118612013342,38.13864068996621,True,True
AUDUSD,sniper,long,2020-07-02 00:00:00+00:00,0.6915073723030091,0.6915073723030091,0.723495581098743,2295.6751965455437,1.25,2020-08-05 00:00:00+00:00,0.723388081098743,111.32720286586044,1.1132720286586044,take_profit_partial,24,low,0.6769672773958573,0.723495581098743,4591.350393091087,38.13945043520278,True,True
USDJPY,background,short,2020-08-20 00:00:00+00:00,106.07874633789062,106.07874633789062,104.67617683722482,2118.210357859684,0.85,2020-08-28 00:00:00+00:00,106.08999633789062,-0.22464317640053033,-0.0022464317640053036,breakeven_stop,6,normal,106.88021462398537,104.67617683722482,2118.210357859684,0.0,True,False
USDJPY,sniper,short,2020-08-24 00:00:00+00:00,105.89174987792968,106.83194223929215,103.82332668293228,2593.495605452307,1.25,2020-08-28 00:00:00+00:00,106.84319223929215,-23.30268019821459,-0.23302680198214587,stop_loss,4,normal,106.83194223929215,103.82332668293228,2593.495605452307,0.0,False,False
AUDUSD,sniper,long,2020-08-24 00:00:00+00:00,0.7161988348197937,0.7161988348197937,0.7360161040961842,3810.978729523716,1.25,2020-08-31 00:00:00+00:00,0.7359086040961842,114.18186328226724,1.1418186328226725,take_profit_partial,5,normal,0.7071909851487072,0.7360161040961842,7621.957459047432,39.06835180612318,True,True
USDJPY,background,short,2020-08-28 00:00:00+00:00,106.64774658203125,106.64774658203125,105.50198149687057,1059.2341163171113,0.85,2020-08-31 00:00:00+00:00,105.51323149687057,18.63453591764471,0.1863453591764471,take_profit_partial,1,high,107.30246948783734,105.50198149687057,2118.4682326342227,7.366439570627563,True,True
GBPUSD,sniper,long,2020-08-17 00:00:00+00:00,1.3105567358016967,1.3105567358016967,1.3475697670843205,2040.448703400927,1.25,2020-09-01 00:00:00+00:00,1.3474572670843206,114.54212275084959,1.1454212275084958,take_profit_partial,11,low,1.2937326306732313,1.3475697670843205,4080.897406801854,39.24848154041446,True,True
EURUSD,sniper,long,2020-08-24 00:00:00+00:00,1.1800156631851195,1.1800156631851195,1.2082858611387521,2671.477285494695,1.25,2020-09-03 00:00:00+00:00,1.1799131631851196,38.930379176021155,0.38930379176021157,breakeven_stop_partial,8,normal,1.1671655732061956,1.2082858611387521,5342.95457098939,39.20420559778408,True,True
EURUSD,background,short,2020-09-09 00:00:00+00:00,1.176811119041443,1.1863452632906983,1.1601263666052462,4111.912813680287,0.85,2020-09-10 00:00:00+00:00,1.1864477632906982,-39.62504096939114,-0.39625040969391134,stop_loss,1,normal,1.1863452632906983,1.1601263666052462,4111.912813680287,0.0,False,False
USDJPY,background,short,2020-09-01 00:00:00+00:00,105.97874786376953,105.97874786376953,104.807217802323,1088.0266113921639,0.85,2020-09-17 00:00:00+00:00,104.818467802323,19.700235518821597,0.197002355188216,take_profit_partial,12,high,106.64819361316755,104.807217802323,2176.0532227843278,7.788266289440523,True,True
EURUSD,sniper,long,2020-09-15 00:00:00+00:00,1.1867925920867919,1.175300899653376,1.2120743154403066,6108.022041800664,1.25,2020-09-17 00:00:00+00:00,1.1751983996533761,-70.81758294018188,-0.7081758294018188,stop_loss,2,normal,1.175300899653376,1.2120743154403066,6108.022041800664,0.0,False,False
EURUSD,background,long,2020-09-16 00:00:00+00:00,1.1843753853225707,1.173093814615127,1.204118134060597,3464.215689137349,0.85,2020-09-22 00:00:00+00:00,1.1729913146151272,-39.43687635097475,-0.3943687635097475,stop_loss,4,low,1.173093814615127,1.204118134060597,3464.215689137349,0.0,False,False
AUDUSD,background,short,2020-09-10 00:00:00+00:00,0.727694538192749,0.727694538192749,0.7135811953407013,2421.1488353227637,0.85,2020-09-23 00:00:00+00:00,0.7136886953407013,56.10485898061325,0.5610485898061325,take_profit_partial,9,normal,0.7357593055367763,0.7135811953407013,4842.297670645527,22.19462887166444,True,True
USDJPY,sniper,short,2020-09-16 00:00:00+00:00,105.36974670410156,105.36974670410156,103.53460684827,1333.3059480326824,1.25,2020-09-23 00:00:00+00:00,105.38099670410156,11.853603660885316,0.11853603660885316,breakeven_stop_partial,5,normal,106.203901184025,103.53460684827,2666.611896065365,11.995956588405347,True,True
EURUSD,background,short,2020-09-23 00:00:00+00:00,1.1706520518875123,1.1804239913473151,1.1535511578328574,3987.496596580659,0.85,2020-10-06 00:00:00+00:00,1.180526491347315,-39.37429373910506,-0.3937429373910506,stop_loss,9,normal,1.1804239913473151,1.1535511578328574,3987.496596580659,0.0,False,False
GBPUSD,background,long,2020-10-06 00:00:00+00:00,1.2993199489593505,1.2856582777443168,1.3232278735856593,2841.1581609203686,0.85,2020-10-07 00:00:00+00:00,1.2855457777443169,-39.13459895750731,-0.39134598957507305,stop_loss,1,normal,1.2856582777443168,1.3232278735856593,2841.1581609203686,0.0,False,False
USDJPY,background,short,2020-10-15 00:00:00+00:00,105.12774993896484,105.12774993896484,104.00109446466712,1081.7449091235842,0.85,2020-10-21 00:00:00+00:00,105.13899993896484,7.386785219200477,0.07386785219200477,breakeven_stop_partial,4,low,105.77155306713496,104.00109446466712,2163.4898182471684,7.502545617712859,True,True
USDJPY,sniper,short,2020-10-23 00:00:00+00:00,104.89574768066406,104.89574768066406,103.05501340574268,2652.050321274796,1.25,2020-11-02 00:00:00+00:00,104.90699768066406,-0.2844306539973473,-0.002844306539973473,breakeven_stop,6,low,105.7324450783556,103.05501340574268,2652.050321274796,0.0,True,False
USDJPY,sniper,short,2020-11-05 00:00:00+00:00,104.42474700927734,104.42474700927734,102.78008844582317,1331.968654274862,1.25,2020-11-09 00:00:00+00:00,104.43599700927734,10.678835165589,0.10678835165589,breakeven_stop_partial,2,normal,105.17231908357469,102.78008844582317,2663.937308549724,10.82233225597952,True,True
USDJPY,background,short,2020-11-19 00:00:00+00:00,103.89274932861328,104.51863784059708,102.79744443264161,2193.0586576014025,0.85,2020-11-23 00:00:00+00:00,104.52988784059708,-13.449274745610515,-0.13449274745610515,stop_loss,2,high,104.51863784059708,102.79744443264161,2193.0586576014025,0.0,False,False
