pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime
EURUSD,sniper,short,2021-12-08 00:00:00+00:00,1.1272041997528077,1.1346175779698113,1.0827239304507856,20521.44700075654,2.0,2021-12-16 00:00:00+00:00,1.1347200779698112,-154.23669649437792,-1.5423669649437792,stop_loss,6,normal
USDJPY,sniper,short,2021-12-21 00:00:00+00:00,113.64774658203125,114.35894532505036,109.3805541239166,3305.8818220912935,2.0,2021-12-22 00:00:00+00:00,114.37019532505036,-21.01520037808838,-0.2101520037808838,stop_loss,1,normal
AUDUSD,sniper,short,2021-12-16 00:00:00+00:00,0.7168925672340393,0.7223646889482594,0.6840598369487184,27463.27944942037,2.0,2021-12-23 00:00:00+00:00,0.7224721889482595,-153.23471035968376,-1.5323471035968377,stop_loss,5,high
AUDUSD,sniper,long,2021-12-24 00:00:00+00:00,0.723337504310608,0.7161516388185781,0.7664526972627871,20622.62493702155,2.0,2022-01-06 00:00:00+00:00,0.7160441388185781,-150.40834107074738,-1.5040834107074739,stop_loss,9,normal
AUDUSD,sniper,short,2022-01-10 00:00:00+00:00,0.7177624374198913,0.724686228589627,0.6762196904014777,21142.53668380892,2.0,2022-01-12 00:00:00+00:00,0.724793728589627,-148.65933149067803,-1.4865933149067803,stop_loss,2,normal
AUDUSD,sniper,long,2022-01-14 00:00:00+00:00,0.7281272739601136,0.7209018680261278,0.7714797095640286,20013.075824448744,2.0,2022-01-17 00:00:00+00:00,0.7207943680261277,-146.75400247040864,-1.4675400247040864,stop_loss,1,normal
EURUSD,sniper,long,2021-12-20 00:00:00+00:00,1.1243548193359374,1.1169581677689409,1.1687347287379164,20317.627031320775,2.0,2022-01-27 00:00:00+00:00,1.116855667768941,-152.36496458957825,-1.5236496458957824,stop_loss,28,normal
AUDUSD,sniper,short,2022-02-08 00:00:00+00:00,0.7126925259399414,0.7187289322800439,0.6764740878993263,23360.45012042139,2.0,2022-02-09 00:00:00+00:00,0.7188364322800439,-143.52441760250596,-1.4352441760250596,stop_loss,1,high
EURUSD,sniper,long,2022-02-04 00:00:00+00:00,1.143613080062866,1.136319258606005,1.1873760088040337,19333.235677425408,2.0,2022-02-14 00:00:00+00:00,1.136216758606005,-142.99482587149384,-1.4299482587149386,stop_loss,6,high
GBPUSD,sniper,short,2021-08-11 00:00:00+00:00,1.3835875131607056,1.3952482864344506,1.3136228735182356,11587.98684742772,2.0,2022-03-07 00:00:00+00:00,1.3137353735182355,809.4456754416274,8.094456754416274,take_profit,148,low
USDJPY,sniper,long,2021-12-23 00:00:00+00:00,114.13525054931641,113.20161170681908,119.73708360430041,3245.9605638221537,2.0,2022-03-22 00:00:00+00:00,119.7258336043004,158.9939307787248,1.5899393077872481,take_profit,63,low
