pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime
GBPUSD,sniper,long,2020-02-18 00:00:00+00:00,1.3006548545837402,1.2907541353849572,1.350158450577655,12120.331623459288,2.0,2020-02-20 00:00:00+00:00,1.2906416353849572,-121.36353730763868,-1.213635373076387,stop_loss,2,normal
USDJPY,sniper,long,2020-02-07 00:00:00+00:00,109.96625183105469,109.06152583957288,114.48988178846378,2728.109715523462,2.0,2020-02-28 00:00:00+00:00,109.05027583957288,-22.724089981596396,-0.22724089981596396,stop_loss,15,normal
GBPUSD,sniper,short,2020-02-20 00:00:00+00:00,1.2927122451782227,1.3029464822815122,1.2415410596617746,11583.045844639033,2.0,2020-03-06 00:00:00+00:00,1.3030589822815122,-119.84673020982974,-1.1984673020982974,stop_loss,11,normal
EURUSD,sniper,long,2020-03-02 00:00:00+00:00,1.105355719604492,1.0977793303571592,1.1432376658411563,15610.46358780534,2.0,2020-03-09 00:00:00+00:00,1.1431351658411564,589.7546698448974,5.897546698448974,take_profit,5,normal
USDJPY,sniper,short,2020-03-02 00:00:00+00:00,107.74074890136718,108.84254894456791,102.23174868536353,2744.341154079085,2.0,2020-03-09 00:00:00+00:00,102.24299868536353,140.03710134257796,1.4003710134257794,take_profit,5,normal
GBPUSD,sniper,long,2020-03-10 00:00:00+00:00,1.3076438568115234,1.295173383991903,1.3699962209096248,10071.012605605807,2.0,2020-03-11 00:00:00+00:00,1.2950608839919031,-126.72327788239114,-1.2672327788239115,stop_loss,1,normal
GBPUSD,sniper,short,2020-03-13 00:00:00+00:00,1.2571640350341797,1.2739179665560456,1.1733943774248499,7405.402694152505,2.0,2020-03-19 00:00:00+00:00,1.1735068774248498,619.5149403452724,6.1951494034527235,take_profit,4,normal
EURUSD,sniper,short,2020-03-19 00:00:00+00:00,1.0942408046340943,1.1100438464388318,1.0152255956104073,8321.422580454926,2.0,2020-03-30 00:00:00+00:00,1.1101463464388317,-132.35673472831124,-1.3235673472831122,stop_loss,7,normal
GBPUSD,sniper,long,2020-04-01 00:00:00+00:00,1.2412691972732544,1.221089720424084,1.3421665815191055,6438.001791033409,2.0,2020-04-03 00:00:00+00:00,1.220977220424084,-130.63978329856673,-1.3063978329856671,stop_loss,2,high
USDJPY,sniper,short,2020-04-02 00:00:00+00:00,107.27475311279296,108.59980102213504,100.64951356608262,3027.6347492610253,2.0,2020-04-03 00:00:00+00:00,108.61105102213504,-37.714577459199546,-0.37714577459199544,stop_loss,1,high
AUDUSD,sniper,short,2020-04-03 00:00:00+00:00,0.6067825227546692,0.6188233440542165,0.5465784162569325,10621.804990394709,2.0,2020-04-07 00:00:00+00:00,0.6189308440542165,-129.03709980445035,-1.2903709980445035,stop_loss,2,high
EURUSD,sniper,short,2020-04-06 00:00:00+00:00,1.0807215175247193,1.092871014087012,1.0199740347132564,10526.79467928908,2.0,2020-04-09 00:00:00+00:00,1.0929735140870118,-128.97425222260856,-1.2897425222260857,stop_loss,3,high
GBPUSD,sniper,short,2020-04-24 00:00:00+00:00,1.235202703666687,1.252952449267522,1.1464539756625132,7031.037083584333,2.0,2020-04-30 00:00:00+00:00,1.2530649492675219,-125.59011121556078,-1.2559011121556078,stop_loss,4,normal
EURUSD,sniper,short,2020-04-20 00:00:00+00:00,1.0865233144378663,1.0993800459442444,1.0222396569059755,9706.908749066279,2.0,2020-05-01 00:00:00+00:00,1.0994825459442443,-125.79407769043608,-1.257940776904361,stop_loss,9,normal
EURUSD,sniper,long,2020-05-04 00:00:00+00:00,1.0958487787628173,1.0851689856889224,1.149247744132292,11403.077609664979,2.0,2020-05-05 00:00:00+00:00,1.0850664856889225,-122.95132473177532,-1.2295132473177532,stop_loss,1,normal
EURUSD,sniper,short,2020-05-08 00:00:00+00:00,1.0835911235427858,1.0940349938532203,1.0313717719906126,11519.397484264467,2.0,2020-05-19 00:00:00+00:00,1.0941374938532202,-121.48783162214046,-1.2148783162214045,stop_loss,7,normal
USDJPY,sniper,short,2020-04-15 00:00:00+00:00,107.09274627685546,108.44422827265554,100.3353362978551,2913.3420302115505,2.0,2020-06-02 00:00:00+00:00,108.45547827265554,-37.071646188014846,-0.37071646188014845,stop_loss,34,normal
EURUSD,sniper,long,2020-06-24 00:00:00+00:00,1.1314650574111937,1.1213445748226132,1.182067470354096,11699.479605832652,2.0,2020-06-25 00:00:00+00:00,1.1212420748226133,-119.60357630587932,-1.1960357630587932,stop_loss,1,normal
USDJPY,sniper,short,2020-06-12 00:00:00+00:00,106.8107485961914,107.70519326397307,102.33852525728304,2771.359184409477,2.0,2020-06-29 00:00:00+00:00,107.71644326397308,-23.4995566346675,-0.23499556634667498,stop_loss,11,normal
EURUSD,sniper,long,2020-07-01 00:00:00+00:00,1.1234707632446288,1.1107471800006545,1.1870886794645006,9170.933990333087,2.0,2020-07-31 00:00:00+00:00,1.1869861794645007,582.4956895209766,5.824956895209766,take_profit,22,low
GBPUSD,sniper,long,2020-06-01 00:00:00+00:00,1.2346498630523681,1.216816279476694,1.3238177809307397,6664.3498148434055,2.0,2020-08-18 00:00:00+00:00,1.3237052809307397,593.4964576485277,5.934964576485276,take_profit,56,low
EURUSD,sniper,short,2020-09-09 00:00:00+00:00,1.176811119041443,1.1863452632906983,1.1291403977951662,13719.012886473358,2.0,2020-09-10 00:00:00+00:00,1.1864477632906982,-132.20524663789223,-1.3220524663789222,stop_loss,1,normal
EURUSD,sniper,long,2020-09-16 00:00:00+00:00,1.1843753853225707,1.1721912889585315,1.2452958671427663,10605.019937197874,2.0,2020-09-22 00:00:00+00:00,1.1720887889585316,-130.29959940093713,-1.3029959940093712,stop_loss,4,low
GBPUSD,sniper,short,2020-09-10 00:00:00+00:00,1.299770508003235,1.3113279478656035,1.241983308691392,11180.035232378428,2.0,2020-10-21 00:00:00+00:00,1.3114404478656034,-130.4703388210176,-1.3047033882101762,stop_loss,29,high
EURUSD,sniper,long,2020-10-07 00:00:00+00:00,1.173839072265625,1.1624423647024902,1.230822610081299,11200.514618579353,2.0,2020-11-02 00:00:00+00:00,1.1623398647024903,-128.79704241296741,-1.287970424129674,stop_loss,18,low
EURUSD,sniper,short,2020-11-02 00:00:00+00:00,1.1641502580261232,1.1750803827447849,1.1094996344328145,11393.994514730904,2.0,2020-11-04 00:00:00+00:00,1.1751828827447848,-125.7056655275151,-1.257056655275151,stop_loss,2,low
EURUSD,sniper,long,2020-11-09 00:00:00+00:00,1.1894176998519896,1.1820170552476792,1.2264209228735423,16624.134745204323,2.0,2020-11-10 00:00:00+00:00,1.1819145552476793,-124.73328691480788,-1.2473328691480787,stop_loss,1,high
