pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
EURUSD,background,long,2020-03-31 00:00:00+00:00,1.1029423275375365,1.08591076879958,1.1284896656444714,2642.1539386006316,1.0,2020-04-02 00:00:00+00:00,1.08580826879958,-45.27082077870629,-0.45270820778706283,stop_loss,2,high,1.08591076879958,1.1284896656444714,2642.1539386006316,0.0,False,False
USDJPY,background,short,2020-04-02 00:00:00+00:00,107.27475311279296,109.0414836585824,104.62465729410883,2087.92283396799,1.0,2020-04-06 00:00:00+00:00,109.0527336585824,-34.60540408796261,-0.3460540408796261,stop_loss,2,normal,109.0414836585824,104.62465729410883,2087.92283396799,0.0,False,False
AUDUSD,sniper,short,2020-04-06 00:00:00+00:00,0.599520710067749,0.6191660016834082,0.5602301268364307,4165.935672831386,1.5,2020-04-07 00:00:00+00:00,0.6192735016834082,-82.28885922967953,-0.8228885922967953,stop_loss,1,high,0.6191660016834082,0.5602301268364307,4165.935672831386,0.0,False,False
AUDUSD,background,short,2020-04-03 00:00:00+00:00,0.6067825227546692,0.6228369511540656,0.5827008801555745,2790.2756916702183,1.0,2020-04-08 00:00:00+00:00,0.6229444511540656,-45.09623594335048,-0.4509623594335048,stop_loss,3,high,0.6228369511540656,0.5827008801555745,2790.2756916702183,0.0,False,False
EURUSD,background,short,2020-04-06 00:00:00+00:00,1.0807215175247193,1.0969208462744429,1.0564225244001342,2755.704120694624,1.0,2020-04-14 00:00:00+00:00,1.0970233462744428,-44.9230166604709,-0.44923016660470894,stop_loss,6,high,1.0969208462744429,1.0564225244001342,2755.704120694624,0.0,False,False
EURUSD,background,long,2020-05-04 00:00:00+00:00,1.0958487787628173,1.0851689856889224,1.1118684683736597,4107.305280293392,1.0,2020-05-05 00:00:00+00:00,1.0850664856889225,-44.28616927607889,-0.44286169276078885,stop_loss,1,normal,1.0851689856889224,1.1118684683736597,4107.305280293392,0.0,False,False
GBPUSD,background,long,2020-04-01 00:00:00+00:00,1.2412691972732544,1.2143632281410275,1.2816281509715948,1672.4913263243448,1.0,2020-05-06 00:00:00+00:00,1.2443077899932862,5.082019968485515,0.050820199684855155,time_exit,25,high,1.2143632281410275,1.2816281509715948,1672.4913263243448,0.0,False,False
USDJPY,sniper,short,2020-05-05 00:00:00+00:00,106.67174865722656,107.78672344809391,104.44179907549184,2501.572013627766,1.5,2020-05-19 00:00:00+00:00,107.79797344809391,-26.411233089846746,-0.2641123308984675,stop_loss,10,low,107.78672344809391,104.44179907549184,2501.572013627766,0.0,False,False
USDJPY,background,short,2020-04-15 00:00:00+00:00,107.09274627685546,108.44422827265554,105.06552328315536,2047.9991413913922,1.0,2020-05-20 00:00:00+00:00,107.82124755859375,-13.931569143306065,-0.13931569143306063,time_exit,25,normal,108.44422827265554,105.06552328315536,2047.9991413913922,0.0,False,False
GBPUSD,background,short,2020-06-22 00:00:00+00:00,1.2344401218414307,1.24869685511433,1.2130550219320817,3051.695530112699,1.0,2020-06-23 00:00:00+00:00,1.24880935511433,-43.85052495005345,-0.43850524950053443,stop_loss,1,normal,1.24869685511433,1.2130550219320817,3051.695530112699,0.0,False,False
