pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
GBPUSD,sniper,long,2020-02-18 00:00:00+00:00,1.3006548545837402,1.2907541353849572,1.350158450577655,12120.331623459288,2.0,2020-02-20 00:00:00+00:00,1.2906416353849572,-121.36353730763868,-1.213635373076387,stop_loss,2,normal,1.2907541353849572,1.350158450577655,12120.331623459288,0.0,False,False
USDJPY,sniper,long,2020-02-07 00:00:00+00:00,109.96625183105469,109.06152583957288,114.48988178846378,2728.109715523462,2.0,2020-02-28 00:00:00+00:00,109.05027583957288,-22.724089981596396,-0.22724089981596396,stop_loss,15,normal,109.06152583957288,114.48988178846378,2728.109715523462,0.0,False,False
USDJPY,background,long,2020-02-07 00:00:00+00:00,109.96625183105469,108.15679984809105,112.68042980550014,1818.7398103489747,1.0,2020-02-28 00:00:00+00:00,108.14554984809105,-30.11272207663036,-0.3011272207663036,stop_loss,15,normal,108.15679984809105,112.68042980550014,1818.7398103489747,0.0,False,False
EURUSD,sniper,long,2020-03-02 00:00:00+00:00,1.105355719604492,1.0977793303571592,1.1432376658411563,15562.769012840521,2.0,2020-03-09 00:00:00+00:00,1.1431351658411564,587.9527952142336,5.879527952142335,take_profit,5,normal,1.0977793303571592,1.1432376658411563,15562.769012840521,0.0,False,False
USDJPY,sniper,short,2020-03-02 00:00:00+00:00,107.74074890136718,108.84254894456791,102.23174868536353,2735.9563816368036,2.0,2020-03-09 00:00:00+00:00,102.24299868536353,139.60924665458157,1.3960924665458156,take_profit,5,normal,108.84254894456791,102.23174868536353,2735.9563816368036,0.0,False,False
EURUSD,background,long,2020-03-04 00:00:00+00:00,1.1178329983139037,1.1014278991126185,1.1424406471158315,2395.791584086093,1.0,2020-03-09 00:00:00+00:00,1.1423381471158316,58.70922926643624,0.5870922926643624,take_profit,3,normal,1.1014278991126185,1.1424406471158315,2395.791584086093,0.0,False,False
GBPUSD,sniper,long,2020-03-10 00:00:00+00:00,1.3076438568115234,1.295173383991903,1.3699962209096248,10211.709924973778,2.0,2020-03-11 00:00:00+00:00,1.2950608839919031,-128.49366842779176,-1.2849366842779175,stop_loss,1,normal,1.295173383991903,1.3699962209096248,10211.709924973778,0.0,False,False
GBPUSD,sniper,short,2020-03-13 00:00:00+00:00,1.2571640350341797,1.2739179665560456,1.1733943774248499,7508.8600473215065,2.0,2020-03-19 00:00:00+00:00,1.1735068774248498,628.1698884451756,6.281698884451756,take_profit,4,normal,1.2739179665560456,1.1733943774248499,7508.8600473215065,0.0,False,False
EURUSD,background,short,2020-03-23 00:00:00+00:00,1.0686503848648072,1.102368557701326,1.0180731256100293,1318.1908990930951,1.0,2020-03-26 00:00:00+00:00,1.102471057701326,-44.582103134303985,-0.44582103134303985,stop_loss,3,normal,1.102368557701326,1.0180731256100293,1318.1908990930951,0.0,False,False
EURUSD,sniper,short,2020-03-19 00:00:00+00:00,1.0942408046340943,1.1100438464388318,1.0152255956104073,8437.677211071357,2.0,2020-03-30 00:00:00+00:00,1.1101463464388317,-134.20582761557517,-1.3420582761557518,stop_loss,7,normal,1.1100438464388318,1.0152255956104073,8437.677211071357,0.0,False,False
EURUSD,sniper,long,2020-03-31 00:00:00+00:00,1.1029423275375365,1.090168658484069,1.1668106728048735,10270.777329778197,2.0,2020-04-02 00:00:00+00:00,1.0900661584840692,-132.24826520874387,-1.3224826520874386,stop_loss,2,high,1.090168658484069,1.1668106728048735,10270.777329778197,0.0,False,False
GBPUSD,sniper,long,2020-04-01 00:00:00+00:00,1.2412691972732544,1.221089720424084,1.3421665815191055,6501.432693872677,2.0,2020-04-03 00:00:00+00:00,1.220977220424084,-131.92692171050314,-1.3192692171050313,stop_loss,2,high,1.221089720424084,1.3421665815191055,6501.432693872677,0.0,False,False
USDJPY,sniper,short,2020-04-02 00:00:00+00:00,107.27475311279296,108.59980102213504,100.64951356608262,3020.4807652566246,2.0,2020-04-03 00:00:00+00:00,108.61105102213504,-37.625461860317714,-0.37625461860317716,stop_loss,1,high,108.59980102213504,100.64951356608262,3020.4807652566246,0.0,False,False
AUDUSD,sniper,short,2020-04-03 00:00:00+00:00,0.6067825227546692,0.6188233440542165,0.5465784162569325,10595.116360699101,2.0,2020-04-07 00:00:00+00:00,0.6189308440542165,-128.71287775586347,-1.2871287775586346,stop_loss,2,high,0.6188233440542165,0.5465784162569325,10595.116360699101,0.0,False,False
EURUSD,sniper,short,2020-04-06 00:00:00+00:00,1.0807215175247193,1.092871014087012,1.0199740347132564,10500.344775027865,2.0,2020-04-09 00:00:00+00:00,1.0929735140870118,-128.65018808652718,-1.2865018808652717,stop_loss,3,high,1.092871014087012,1.0199740347132564,10500.344775027865,0.0,False,False
USDJPY,background,long,2020-03-23 00:00:00+00:00,110.41524932861329,106.45404984021309,116.35704856121357,1238.9240529084293,1.0,2020-04-29 00:00:00+00:00,106.44279984021308,-44.57322018533365,-0.44573220185333656,stop_loss,27,normal,106.45404984021309,116.35704856121357,1238.9240529084293,0.0,False,False
EURUSD,sniper,long,2020-05-04 00:00:00+00:00,1.0958487787628173,1.0851689856889224,1.149247744132292,11606.092595345659,2.0,2020-05-05 00:00:00+00:00,1.0850664856889225,-125.14029180577697,-1.2514029180577697,stop_loss,1,normal,1.0851689856889224,1.149247744132292,11606.092595345659,0.0,False,False
USDJPY,sniper,short,2020-04-15 00:00:00+00:00,107.09274627685546,108.44422827265554,100.3353362978551,2906.021889548897,2.0,2020-06-02 00:00:00+00:00,108.45547827265554,-36.97849898391787,-0.36978498983917873,stop_loss,34,normal,108.44422827265554,100.3353362978551,2906.021889548897,0.0,False,False
GBPUSD,sniper,short,2020-06-22 00:00:00+00:00,1.2344401218414307,1.24869685511433,1.163156455476934,8557.727740982502,2.0,2020-06-23 00:00:00+00:00,1.24880935511433,-122.9679861961391,-1.229679861961391,stop_loss,1,normal,1.24869685511433,1.163156455476934,8557.727740982502,0.0,False,False
EURUSD,sniper,long,2020-06-24 00:00:00+00:00,1.1314650574111937,1.1213445748226132,1.182067470354096,11909.474171412021,2.0,2020-06-25 00:00:00+00:00,1.1212420748226133,-121.75034709349372,-1.2175034709349373,stop_loss,1,normal,1.1213445748226132,1.182067470354096,11909.474171412021,0.0,False,False
EURUSD,sniper,long,2020-07-01 00:00:00+00:00,1.1234707632446288,1.1107471800006545,1.1870886794645006,9358.10451683827,2.0,2020-07-31 00:00:00+00:00,1.1869861794645007,594.3839034160459,5.943839034160458,take_profit,22,low,1.1107471800006545,1.1870886794645006,9358.10451683827,0.0,False,False
USDJPY,sniper,short,2020-08-20 00:00:00+00:00,106.07874633789062,106.67984755246168,103.07324026503531,2974.2345432894135,2.0,2020-08-28 00:00:00+00:00,106.69109755246168,-17.169095581137512,-0.1716909558113751,stop_loss,6,high,106.67984755246168,103.07324026503531,2974.2345432894135,0.0,False,False
