date,open,high,low,close,volume
2023-02-13 04:00:00,1.06605,1.06897,1.06604,1.06828,43640.44
2023-02-13 08:00:00,1.06829,1.06854,1.0663,1.06757,61514.36
2023-02-13 12:00:00,1.06757,1.07272,1.06735,1.07195,94032.51
2023-02-13 16:00:00,1.07196,1.07297,1.07102,1.07171,53958.59
2023-02-13 20:00:00,1.07171,1.07322,1.07139,1.07308,16084.71
2023-02-14 00:00:00,1.07308,1.07367,1.07253,1.07342,34746.25
2023-02-14 04:00:00,1.07343,1.07463,1.07286,1.07316,41866.61
2023-02-14 08:00:00,1.07317,1.07668,1.07287,1.0755,70563.69
2023-02-14 12:00:00,1.07549,1.08044,1.07066,1.07156,236367.23
2023-02-14 16:00:00,1.07156,1.07454,1.07122,1.07393,137038.05
2023-02-14 20:00:00,1.07393,1.07421,1.07321,1.0735,24285.64
2023-02-15 00:00:00,1.07351,1.07443,1.0717,1.07179,42414.47
2023-02-15 04:00:00,1.07179,1.0721,1.06997,1.07079,48915.57
2023-02-15 08:00:00,1.0708,1.07327,1.07047,1.07108,69108.15
2023-02-15 12:00:00,1.07109,1.07179,1.06649,1.06758,162508.37
2023-02-15 16:00:00,1.06757,1.06875,1.06604,1.06808,77344.09
2023-02-15 20:00:00,1.0681,1.06922,1.06797,1.06912,40900.74
2023-02-16 00:00:00,1.06913,1.07147,1.06843,1.07093,52608.54
2023-02-16 04:00:00,1.07093,1.07104,1.0696,1.0709,42839.43
2023-02-16 08:00:00,1.07087,1.07222,1.06888,1.0705,63389.53
2023-02-16 12:00:00,1.0705,1.07086,1.06544,1.06729,160740.38
2023-02-16 16:00:00,1.06731,1.06973,1.06681,1.06902,90089.99
2023-02-16 20:00:00,1.06901,1.06907,1.06622,1.06653,41358.27
2023-02-17 00:00:00,1.06653,1.06654,1.06487,1.06525,39824.04
2023-02-17 04:00:00,1.06523,1.06529,1.06292,1.06437,47874.83
2023-02-17 08:00:00,1.06438,1.06611,1.06236,1.06256,77595.13
2023-02-17 12:00:00,1.06257,1.06819,1.06126,1.06619,142317.0
2023-02-17 16:00:00,1.0662,1.06967,1.06566,1.06961,85249.77
2023-02-17 20:00:00,1.06962,1.06982,1.06925,1.06929,13256.285
2023-02-19 20:00:00,1.06849,1.06933,1.06822,1.06838,16735.32
2023-02-20 00:00:00,1.0684,1.06864,1.06728,1.06816,37195.62
2023-02-20 04:00:00,1.06816,1.07035,1.06813,1.07015,45595.79
2023-02-20 08:00:00,1.07015,1.07044,1.0678,1.0685,56249.74
2023-02-20 12:00:00,1.06852,1.06938,1.06701,1.0686,50237.05
2023-02-20 16:00:00,1.06861,1.06905,1.06829,1.0687,15619.77
2023-02-20 20:00:00,1.06871,1.06884,1.0682,1.06821,16527.55
2023-02-21 00:00:00,1.06821,1.06849,1.0662,1.06665,38782.45
2023-02-21 04:00:00,1.06667,1.06739,1.06599,1.06696,39140.74
2023-02-21 08:00:00,1.06696,1.06883,1.06425,1.06571,109859.6
2023-02-21 12:00:00,1.06571,1.0698,1.06437,1.0685,146752.08
2023-02-21 16:00:00,1.0685,1.06854,1.06372,1.06484,73224.6
2023-02-21 20:00:00,1.06484,1.06534,1.0643,1.06512,36344.04
2023-02-22 00:00:00,1.06513,1.06638,1.06485,1.06596,43590.29
2023-02-22 04:00:00,1.06594,1.06632,1.0651,1.06534,26971.28
2023-02-22 08:00:00,1.06532,1.06576,1.06245,1.063,67931.01
2023-02-22 12:00:00,1.06303,1.06602,1.06249,1.06267,98029.53
2023-02-22 16:00:00,1.06268,1.06359,1.05994,1.06007,109864.48
2023-02-22 20:00:00,1.06009,1.06096,1.05989,1.06053,28388.89
2023-02-23 00:00:00,1.06053,1.06247,1.06052,1.06223,30494.69
2023-02-23 04:00:00,1.06222,1.06275,1.06102,1.06164,40869.71
2023-02-23 08:00:00,1.06163,1.06176,1.05857,1.06038,75879.09
2023-02-23 12:00:00,1.06037,1.06209,1.05873,1.05967,145060.27
2023-02-23 16:00:00,1.05969,1.06028,1.05769,1.05954,71166.92
2023-02-23 20:00:00,1.05955,1.06032,1.05927,1.05972,16568.21
2023-02-24 00:00:00,1.05973,1.06141,1.05932,1.05998,59534.22
2023-02-24 04:00:00,1.05998,1.06021,1.05883,1.05893,49100.67
2023-02-24 08:00:00,1.05893,1.05959,1.05733,1.05794,69674.1
2023-02-24 12:00:00,1.05794,1.05794,1.05359,1.0542,192657.37
2023-02-24 16:00:00,1.0542,1.05597,1.05399,1.05506,79357.47
2023-02-24 20:00:00,1.05505,1.05555,1.05435,1.0545,17892.53
2023-02-26 20:00:00,1.05451,1.0555,1.05439,1.05533,6401.74
2023-02-27 00:00:00,1.05533,1.05598,1.054,1.0544,44146.49
2023-02-27 04:00:00,1.05441,1.05528,1.05328,1.05476,47529.88
2023-02-27 08:00:00,1.05478,1.0569,1.05478,1.05621,64331.58
2023-02-27 12:00:00,1.0562,1.06198,1.05502,1.06009,106995.4
2023-02-27 16:00:00,1.06008,1.06127,1.05795,1.06073,51197.12
2023-02-27 20:00:00,1.06074,1.06104,1.06014,1.06094,17253.12
2023-02-28 00:00:00,1.06094,1.06148,1.05855,1.05923,26049.89
2023-02-28 04:00:00,1.05922,1.05966,1.05817,1.05932,33282.6
2023-02-28 08:00:00,1.05938,1.0626,1.05938,1.06089,62461.4
2023-02-28 12:00:00,1.0609,1.06451,1.06014,1.0605,94791.51
2023-02-28 16:00:00,1.06051,1.06169,1.05823,1.05837,72989.64
2023-02-28 20:00:00,1.05835,1.05838,1.05726,1.05766,26666.15
2023-03-01 00:00:00,1.05767,1.05955,1.05651,1.0593,49944.28
2023-03-01 04:00:00,1.0593,1.0645,1.05879,1.06415,63399.48
2023-03-01 08:00:00,1.06415,1.06739,1.06254,1.06695,104551.59
2023-03-01 12:00:00,1.06696,1.06913,1.06434,1.06721,143542.29
2023-03-01 16:00:00,1.0672,1.06783,1.06463,1.0657,82397.42
2023-03-01 20:00:00,1.06572,1.06723,1.0656,1.06684,19572.16
2023-03-02 00:00:00,1.06684,1.06726,1.06444,1.06456,53612.47
2023-03-02 04:00:00,1.06456,1.06507,1.06321,1.06361,44038.95
2023-03-02 08:00:00,1.06362,1.06429,1.06129,1.06247,95307.65
2023-03-02 12:00:00,1.06248,1.06309,1.05819,1.06086,145396.85
2023-03-02 16:00:00,1.06085,1.06127,1.05764,1.05902,67723.45
2023-03-02 20:00:00,1.05903,1.06064,1.0586,1.05983,25281.94
2023-03-03 00:00:00,1.05982,1.06148,1.05966,1.06061,46015.24
2023-03-03 04:00:00,1.06062,1.06231,1.06051,1.06097,42535.45
2023-03-03 08:00:00,1.06098,1.0629,1.06003,1.06144,75703.34
2023-03-03 12:00:00,1.06144,1.06295,1.05882,1.05975,120321.94
2023-03-03 16:00:00,1.05976,1.06355,1.05924,1.06345,65363.82
2023-03-03 20:00:00,1.06344,1.06384,1.06301,1.06337,13911.75
2023-03-05 20:00:00,1.06228,1.06288,1.06228,1.06254,8875.97
2023-03-06 00:00:00,1.06255,1.06498,1.0624,1.06456,43920.41
2023-03-06 04:00:00,1.06457,1.06568,1.0637,1.06482,43884.88
2023-03-06 08:00:00,1.0648,1.06572,1.06219,1.06393,67684.3
2023-03-06 12:00:00,1.06393,1.06894,1.06321,1.06785,105714.1
2023-03-06 16:00:00,1.06785,1.06942,1.06682,1.06754,54009.54
2023-03-06 20:00:00,1.06754,1.06868,1.06719,1.06854,17996.06
2023-03-07 00:00:00,1.06853,1.06925,1.06763,1.06909,40350.02
2023-03-07 04:00:00,1.06908,1.06943,1.06744,1.06854,52229.91
2023-03-07 08:00:00,1.06853,1.06862,1.06542,1.06565,75190.26
2023-03-07 12:00:00,1.06564,1.06719,1.05737,1.05854,149096.69
2023-03-07 16:00:00,1.05853,1.05959,1.0546,1.05514,129715.47
2023-03-07 20:00:00,1.05516,1.05571,1.05471,1.05481,17954.62
2023-03-08 00:00:00,1.05482,1.05504,1.05274,1.05292,45717.26
2023-03-08 04:00:00,1.05292,1.05469,1.05241,1.05434,45940.17
2023-03-08 08:00:00,1.05434,1.05484,1.05339,1.05377,61996.58
2023-03-08 12:00:00,1.05376,1.05738,1.05291,1.05524,147690.51
2023-03-08 16:00:00,1.05525,1.05676,1.05397,1.05456,83092.03
2023-03-08 20:00:00,1.05457,1.05499,1.0541,1.05488,17154.39
2023-03-09 00:00:00,1.05488,1.05532,1.05378,1.05491,31720.05
2023-03-09 04:00:00,1.05492,1.05596,1.05457,1.05562,31801.89
2023-03-09 08:00:00,1.05562,1.05812,1.0548,1.05709,62307.51
2023-03-09 12:00:00,1.0571,1.05862,1.05524,1.05686,113270.24
2023-03-09 16:00:00,1.05686,1.0591,1.05635,1.05755,88804.03
2023-03-09 20:00:00,1.05755,1.05856,1.05723,1.05856,33270.48
2023-03-10 00:00:00,1.05855,1.05993,1.05791,1.05967,62981.53
2023-03-10 04:00:00,1.05967,1.06066,1.05809,1.05948,58410.64
2023-03-10 08:00:00,1.05946,1.06036,1.05738,1.05894,86764.4
2023-03-10 12:00:00,1.05896,1.07004,1.05806,1.06872,219305.34
2023-03-10 16:00:00,1.06873,1.06873,1.06359,1.06434,127518.95
2023-03-10 20:00:00,1.06434,1.06479,1.06364,1.06387,19208.15
2023-03-12 20:00:00,1.06808,1.0703,1.0674,1.0681,47134.832
2023-03-13 00:00:00,1.06811,1.07369,1.06637,1.07168,102926.64
2023-03-13 04:00:00,1.0717,1.07372,1.07131,1.07251,66374.8
2023-03-13 08:00:00,1.07253,1.07288,1.06572,1.06639,194546.76
2023-03-13 12:00:00,1.0664,1.07333,1.065,1.07332,228088.73
2023-03-13 16:00:00,1.07332,1.07484,1.07208,1.07295,138969.47
2023-03-13 20:00:00,1.07295,1.07335,1.07223,1.07228,26438.66
2023-03-14 00:00:00,1.07228,1.07241,1.06987,1.07025,53151.35
2023-03-14 04:00:00,1.07028,1.07153,1.06787,1.06895,79676.19
2023-03-14 08:00:00,1.06895,1.07282,1.06829,1.07217,106185.47
